20.21	102.2	780.3594919	1.44	0.30	0.00086
20.38	102.2	799.3411757	1.4	0.30	0.0016
20.44	102.2	791.0191461	1.47	0.30	0.00091
20.7	102.2	796.9586828	1.45	0.30	0.00131
22.08	102.5	837.6960215	1.57	0.95	0.00154
23.22	102.5	938.0268733	1.45	0.95	0.00499
23.14	102.5	911.6047767	1.47	0.95	0.00453
23.27	102.5	923.8203048	1.4	0.95	0.00531
23.4	102.5	917.9750155	1.55	0.95	0.0041
23.49	102.5	951.8655203	1.65	0.95	0.00391
23.59	102.5	934.7107186	1.71	0.95	0.00336
23.35	102.5	861.4717735	1.51	0.95	0.00308
27.75	102.5	1019.627641	2.49	1.54	0.00231
27.68	102.5	1039.148468	1.95	1.54	0.0049
27.69	102.5	1013.838212	2.56	1.54	0.00197
27.74	102.5	930.9631805	2.21	1.54	0.00224
28.04	102.5	1044.904489	3.1	1.54	0.00107
28.6	102.5	1106.721063	2.57	1.54	0.00338
29.05	102.5	1230.637175	2.84	1.54	0.00365
29.53	102.5	1188.528484	2.59	1.54	0.00449
29.93	102.5	1145.930521	2.44	1.54	0.00499
30.2	102.5	1205.171874	3.04	1.54	0.00338
30.13	102.5	1158.672395	2.55	1.54	0.00471
30.5	102.5	953.0433628	2.66	1.54	0.0022
30.06	102.5	925.3420637	2.91	1.57	0.0011
29.67	102.5	906.1367189	2.98	1.57	0.00063
29.38	102.5	943.1705267	2.49	1.57	0.00215
29.57	102.5	951.3828608	2.18	1.57	0.00362
30.36	102.5	1196.582963	2.53	1.57	0.00522
30.6	102.5	1221.240708	2.72	1.57	0.00478
31.2	102.5	1142.457656	2.9	1.57	0.00385
32.93	102.4	1286.039157	3.16	1.86	0.00487
33.2	102.4	1301.956165	3.64	1.86	0.00372
34.09	102.4	1311.67144	3.56	1.86	0.00439
38.57	102.4	1308.318471	4.92	2.02	0.00296
38.33	102.4	1345.622758	4.11	2.02	0.00472
38.08	102.4	1369.651119	4.52	2.02	0.00393
37.78	102.4	1338.685978	4.68	2.02	0.00329
37.31	102.4	1341.373223	4.02	2.02	0.00451
37.46	102.4	1334.257503	4.59	2.02	0.00333
37.64	102.4	1323.697866	5.09	2.02	0.00258
37.29	102.4	1330.444323	3.88	2.02	0.00478
38.78	102.4	1303.968206	6.43	2.02	0.00141
38.7	102.4	1365.028115	5	2.02	0.00323
38.12	102.4	1355.113964	4.97	2.02	0.00307
38.43	102.4	1050.360648	5.19	2.02	0.00085
38.24	102.4	1063.607883	4.83	2.02	0.00127
38.26	102.4	1038.694184	4.91	1.90	0.00105
38.25	102.4	1045.408404	5.59	1.90	0.00037
39.33	102.4	1381.859851	5.79	1.90	0.00247
38.61	102.4	1248.038932	4.58	1.90	0.00307
39.92	102.4	1309.315556	6.21	1.53	0.00185
39.9	102.4	1346.22919	6.08	1.53	0.00211
39.26	102.4	1383.193548	4.41	1.53	0.00463
38.91	102.4	1254.762349	4.28	1.53	0.00385
38.49	102.4	1375.262455	4.95	1.53	0.00331
38.44	102.4	1241.351386	5.26	1.53	0.00208
38.28	102.4	1318.137698	5.95	1.53	0.00169
38.46	102.4	1251.852421	6.51	1.53	0.00108
38.45	102.4	1343.394638	5.45	1.53	0.0024
38.33	102.4	1240.502338	6.33	1.53	0.00109
37.98	102.4	1014.013832	5.71	1.53	0.00007
37.74	102.4	1012.925363	5.35	1.69	0.00028
37.74	102.4	1006.043525	5.48	1.69	0.00014
37.98	102.4	1043.045527	4.74	1.69	0.00116
37.97	102.4	1037.462285	4.91	1.69	0.0009
37.12	102.4	1165.485217	4.83	2.37	0.00225
36.57	102.4	1106.989798	4.3	2.37	0.00258
36.29	102.4	1132.861043	4.67	2.37	0.00204
36.33	102.4	1223.20425	4.18	2.37	0.00343
36.4	102.4	1119.683502	5.06	2.37	0.00146
36.23	102.4	1146.895252	4.33	2.37	0.00269
36.73	102.4	1089.066236	4.82	2.37	0.00171
36.59	102.1	1105.68784	4.96	2.47	0.00157
36.12	102.1	1186.167865	3.93	2.47	0.00365
36.19	102.1	1208.832732	4.14	2.47	0.00338
36.29	102.1	1175.322106	4.82	2.47	0.00204
36.05	102.1	983.347023	4.95	2.47	0.00045
35.71	102.1	993.021547	4.55	2.47	0.00084
35.47	102.1	957.8496509	5.18	2.47	-0.00999
35.17	102.1	972.0224469	4.7	2.47	0.00043
35	102.1	950.7212475	4.86	2.47	0.00009
24.99	102.3	870.1493441	1.91	2.24	0.00287
24.88	102.3	877.3879749	2.1	2.24	0.00193
24.9	102.3	892.2014341	2.06	2.24	0.00224
24.99	102.3	908.3984025	2.04	2.55	0.00255
25.24	102.3	909.9238668	2.07	2.55	0.00256
25.83	102.3	948.8346893	1.99	2.55	0.00373
25.94	102.3	959.259373	1.93	2.55	0.00419
25.87	102.3	858.2425563	2.32	2.55	0.001
25.62	102.3	869.0713269	2.14	2.55	0.00163
25.52	102.3	851.6247441	2.12	2.55	0.00148
25.45	102.3	851.07256	2.14	2.55	0.00139
25.9	102.3	866.8422329	2.21	2.86	0.00146
30.87	102.3	1166.368624	3.63	3.17	0.00217
30.49	102.3	1164.362994	3.25	3.17	0.00284
30.4	102.3	1164.046854	2.83	3.17	0.00407
30.27	102.3	1151.317304	2.86	3.17	0.00386
30.31	102.3	1141.478345	3.01	3.17	0.00327
30.44	102.3	1148.868473	3.3	3.17	0.00259
30.6	102.2	1176.77364	2.64	3.10	0.00509
30.51	102.2	1115.901696	3.09	3.10	0.00294
30.42	102.2	1112.842734	3.08	3.10	0.00293
30.47	102.2	926.4648844	3.17	3.10	0.00095
30.63	102.2	929.1743214	3.18	3.10	0.001
30.54	102.2	919.3227088	3.18	3.10	0.00091
30.45	102.2	915.8241743	3.17	3.10	0.0009
30.3	102.2	1121.137096	3.22	3.10	0.00255
30.29	102.2	1089.309284	2.94	3.10	0.00314
36.36	102.2	1002.891002	4.85	2.50	-0.00999
35.76	102.2	1202.462193	4.48	2.50	0.00172
35.71	102.2	1307.431559	4.38	2.50	0.0025
35.6	102.2	1201.437113	4.29	2.50	0.00193
35.43	102.2	985.1276445	4.62	2.50	-0.00999
35.97	102.2		6.49	2.22	-0.00999
35.43	102.2	1245.205749	5.36	2.22	0.00091
35.43	102.2	994.1476548	4.13	2.22	0.00043
35.35	102.2	1212.504504	4.89	2.22	0.0011
35.63	102.2	1184.275904	5.26	2.22	0.00069
35.58	102.2		5.82	2.22	0.00031
38.33	102.2	1336.085569	5.02	2.37	0.00299
38.06	102.2	1375.603724	4.35	2.26	0.00432
37.73	102.2	1048.158061	4.62	2.26	0.00138
37.93	102.2	1328.658602	5.24	2.26	0.00252
36.83	102.2	1306.771042	5.44	2.26	0.00183
37.07	102.2	1311.492859	4.27	2.26	0.00376
37.12	102.2	1232.535711	5.23	2.26	0.0017
37.06	102.2	1271.894847	5.15	2.26	0.00204
40.03	101.9	1268.377269	5.95	1.64	0.002
39.94	101.9	1309.356387	5.51	1.64	0.00273
39.06	101.9	1235.927172	5.23	1.91	0.00277
39.04	101.9	1120.001243	4.76	1.91	0.00269
39.02	101.9	1142.711051	4.72	1.91	0.00311
38.97	101.9	1037.685026	5.83	1.91	0.00071
39.01	101.9	1205.327	5.88	1.91	0.00184
39.04	101.8	1210.744986	5.25	2.88	0.00262
38.97	101.8	1213.135993	6.21	2.88	0.00155
38.67	101.8	1009.040224	5.97	2.88	0.00044
38.72	101.8	1107.2101	5.26	2.88	0.00197
38.57	101.8	1095.774418	5.32	2.88	0.00174
38.38	101.8	1147.085218	5.82	2.88	0.00145
38.2	101.8	1111.332024	5.76	2.88	0.00128
37.9	101.8	917.5529478	6.41	2.88	-0.00999
37.65	101.8	974.2447967	6.05	2.88	0.00006
37.56	101.8	1106.025401	5.71	2.88	0.00117
37.02	101.8	1105.133505	5.88	2.88	0.00092
37.16	101.8	1116.927145	5.57	2.88	0.00125
37.28	101.8	982.3082498	5.77	2.88	0.00019
34.76	101.9	945.0855238	4.27	3.54	0.00152
34.64	101.9	944.1679759	4.2	3.54	0.00161
34.49	101.9	936.7330311	4.44	3.54	0.00116
34.4	101.9	945.3068569	4.17	3.54	0.00158
34.29	101.9	925.7227463	4.36	3.54	0.00117
34.14	101.9	925.3016877	4.68	3.54	0.00033
33.88	101.9	887.8078069	4.83	4.17	0.0002
33.73	101.9	913.3745119	4.38	4.17	0.00079
32.87	101.9	908.2624764	4.2	4.17	0.00056
32.81	101.9	892.3674947	4.38	4.17	0.00025
32.74	101.9	908.1326799	4.27	4.17	0.00037
32.67	101.9	887.992211	4.36	4.17	0.00022
32.41	101.9	906.4780207	4.07	4.17	0.00054
32.29	101.9	890.5713446	4.21	4.17	0.00027
32.17	101.9	890.0639716	4.19	4.17	0.00023
20.83	102.0	756.5186127	1.76	1.57	0.00117
20.87	102.0	762.8097257	1.8	1.57	0.00103
21.23	102.0	785.4172308	1.79	1.57	0.001
21.19	102.0	780.6264789	1.77	1.57	0.00152
21.19	102.0	773.7401308	1.76	1.57	0.00154
21.28	102.0	781.1466327	1.86	1.57	0.00114
21.13	102.0	789.4611832	1.73	1.57	0.00132
21.23	102.0	786.8387932	1.79	1.57	0.00103
